0 -1.09968
1 -0.0356957
2 1.29062
3 0.987716
4 -1.18037
5 -1.03349
6 0.446709
7 0.755793
8 -0.480733
9 -0.920323
10 0.872643
11 0.598456
12 -0.28144
13 -0.0597338
14 -0.761352
15 -1.09195
16 1.02147
17 0.902385
18 -0.490743
19 0.436545
20 -0.111782
21 1.21424
22 -0.156695
23 1.28463
24 0.928289
25 -0.806537
26 0.672883
27 -0.436154
28 -1.2267
29 -0.65767
30 -0.701333
31 1.24686
32 0.652611
33 1.44838
34 0.66452
35 0.0163204
36 -0.715556
37 -0.926594
38 1.24148
39 0.711934
40 0.691433
41 0.58959
42 0.804462
43 0.632259
44 0.943335
45 0.865906
46 0.550579
47 1.00277
48 -0.989274
49 -0.88337
50 -0.589417
51 -0.983055
52 0.071546
53 0.953184
54 0.725732
55 -0.0649562
56 -0.819588
57 -1.09537
58 -0.852385
59 -1.23049
60 0.240214
61 -0.900091
62 -1.17273
63 -0.75026
64 0.887968
65 0.760322
66 0.488361
67 0.454826
68 0.639986
69 0.879236
70 0.582938
71 0.806221
72 -0.278734
73 0.980087
74 0.698691
75 -0.545802
76 0.895775
77 0.341269
78 0.00427934
79 -0.372905
80 -0.694425
81 -1.1558
82 -1.44808
83 -1.32831
84 1.03118
85 0.90674
86 1.11041
87 0.984431
88 1.10362
89 0.129257
90 -1.145
91 0.00196484
92 0.670021
93 0.775211
94 -0.566811
95 -0.904442
96 0.41999
97 0.312288
98 -0.280141
99 -0.375336
