0 -1.73424
1 -0.310921
2 -0.642365
3 -2.46371
4 2.06565
5 -0.773675
6 0.977748
7 -1.54212
8 1.70454
9 0.361101
10 0.505343
11 -2.0983
12 1.25875
13 2.49324
14 -0.0397742
15 1.92394
16 1.50554
17 -1.25857
18 0.600174
19 -0.813497
20 1.83949
21 -1.88195
22 -1.74927
23 1.69624
24 -1.41141
25 -1.85775
26 0.666615
27 -1.32518
28 -0.927272
29 -1.74403
30 -0.850304
31 -1.77689
32 -1.48497
33 -2.08425
34 2.14474
35 -1.65446
36 -1.9816
37 -1.78877
38 -2.05494
39 -2.0642
40 1.74283
41 -2.10915
42 1.40157
43 1.60451
44 1.52289
45 -2.06856
46 1.77035
47 2.07617
48 -1.40233
49 2.20169
50 -1.67984
51 2.0995
52 -1.02834
53 -0.0518162
54 -1.85713
55 0.699202
56 -2.22407
57 -1.46592
58 1.31925
59 1.82144
60 -1.47925
61 1.22808
62 1.98055
63 0.78002
64 0.868491
65 0.937009
66 1.90328
67 -2.16675
68 1.75389
69 2.3976
70 -1.74914
71 1.91778
72 -0.732786
73 -2.17247
74 1.79917
75 1.57708
76 -1.89461
77 -1.97715
78 1.33787
79 -0.736288
80 -0.983252
81 -2.2264
82 -1.94537
83 -1.96326
84 2.21795
85 -1.78616
86 -2.02555
87 -1.71212
88 -0.618871
89 0.180958
90 2.01999
91 1.30811
92 -2.13609
93 -1.96058
94 -1.76711
95 1.54883
96 1.65402
97 1.53149
98 -2.41776
99 -0.823665
