0 -1.79564
1 -2.0576
2 -1.95682
3 -1.07747
4 1.60201
5 1.96695
6 1.9442
7 1.9384
8 1.85002
9 1.87693
10 2.10427
11 2.04342
12 2.07664
13 2.24051
14 2.02141
15 1.91972
16 1.98801
17 1.96574
18 2.09909
19 1.97646
20 1.99294
21 1.58041
22 1.58233
23 1.83939
24 1.82422
25 -1.83211
26 -2.08388
27 -1.91363
28 -1.70526
29 -1.98714
30 -2.14631
31 -1.85812
32 -2.15705
33 -2.20824
34 -1.92651
35 -1.7557
36 -1.96621
37 -1.80678
38 -1.98932
39 -1.79045
40 2.08851
41 1.84551
42 1.91987
43 1.69023
44 1.96489
45 1.47934
46 1.76552
47 -1.38517
48 -2.10223
49 -1.6697
50 -1.88442
51 -1.36914
52 -1.90505
53 -1.98864
54 -1.93481
55 -2.099
56 -2.29665
57 -2.02747
58 1.64476
59 1.8645
60 2.09495
61 2.32775
62 1.94153
63 1.87848
64 2.11504
65 1.84104
66 2.09964
67 2.07785
68 2.09389
69 1.83309
70 -1.84019
71 -1.94376
72 -1.74713
73 1.35236
74 1.75553
75 1.88091
76 2.06458
77 1.97792
78 1.55443
79 -1.98537
80 -2.04673
81 -2.2005
82 -1.92623
83 -2.19232
84 -1.71873
85 -1.88118
86 -1.96875
87 -1.80237
88 -2.00286
89 -1.92205
90 1.85502
91 2.1088
92 1.88663
93 -1.79485
94 -1.74486
95 1.66285
96 1.71302
97 -1.19045
98 -2.08616
99 -1.62036
