0 1.81452
1 1.813
2 1.65632
3 1.09326
4 -1.23871
5 -1.77499
6 -1.74391
7 -1.91192
8 -1.68786
9 -1.45105
10 -1.59461
11 -1.8382
12 -1.70854
13 -1.77981
14 -1.52849
15 -1.73013
16 -1.55748
17 -1.58509
18 -1.87323
19 -1.63289
20 -1.80126
21 -1.05634
22 -1.55407
23 -2.05713
24 -1.3628
25 -1.63952
26 -1.56708
27 -1.79233
28 -1.24818
29 -1.77071
30 -1.78954
31 -1.55569
32 -1.72244
33 -1.69899
34 -1.73507
35 -1.67534
36 -1.83567
37 -1.48966
38 -1.69904
39 -1.49347
40 -1.73272
41 -1.93224
42 1.92569
43 1.46673
44 1.59264
45 1.37715
46 1.56419
47 2.07406
48 1.69687
49 1.74066
50 1.40134
51 1.54035
52 1.5221
53 1.59484
54 1.53253
55 1.63734
56 1.72997
57 1.69951
58 1.79164
59 2.05967
60 1.97445
61 1.75027
62 1.92227
63 1.78204
64 1.89446
65 1.44955
66 1.01235
67 1.60901
68 1.38613
69 1.79612
70 1.74602
71 1.62818
72 1.35719
73 1.04366
74 1.50032
75 1.81381
76 1.69978
77 1.74958
78 1.20022
79 1.67178
80 1.74967
81 1.76945
82 1.65139
83 1.43173
84 1.53776
85 1.89925
86 1.81102
87 1.76447
88 1.80594
89 1.22769
90 1.62778
91 1.65301
92 1.48703
93 1.86746
94 1.73196
95 1.5225
96 1.93406
97 1.74536
98 1.42959
99 1.89193
