0 -1.75286
1 -2.10225
2 -2.01605
3 -2.22984
4 2.18466
5 1.88482
6 2.03403
7 1.8399
8 1.85767
9 2.13859
10 2.23249
11 1.99287
12 1.86737
13 1.85659
14 1.94847
15 1.87376
16 2.11561
17 2.18927
18 2.00371
19 1.90877
20 2.02912
21 1.81298
22 1.83468
23 1.86266
24 2.0832
25 -1.7945
26 -2.01684
27 -1.94453
28 -1.56547
29 -2.02225
30 -2.08136
31 -1.81771
32 -2.07135
33 -2.15619
34 -2.23501
35 -1.79008
36 -1.98594
37 -1.78083
38 -1.95364
39 -1.59113
40 1.8438
41 1.70505
42 1.97484
43 1.72275
44 2.11795
45 1.56247
46 1.76316
47 -1.46334
48 -1.96462
49 -1.79859
50 -2.04619
51 -2.31274
52 -2.14637
53 -1.96896
54 -1.91079
55 -2.01938
56 -1.98827
57 -1.88719
58 1.99298
59 1.86139
60 2.06203
61 1.98996
62 1.98876
63 2.10498
64 2.23789
65 1.87805
66 1.74788
67 2.11596
68 1.93286
69 2.02907
70 -1.87255
71 -1.86987
72 -2.11903
73 1.24529
74 1.67011
75 1.93125
76 2.15132
77 1.87307
78 1.38969
79 -1.92965
80 -1.88656
81 -2.22042
82 -1.90723
83 -2.16702
84 -1.94345
85 -1.83456
86 -1.91671
87 -1.79747
88 -1.98829
89 -2.02594
90 1.70492
91 1.91736
92 1.68366
93 -1.73202
94 -1.83844
95 1.72215
96 2.01934
97 -1.83916
98 -2.29861
99 -1.61905
