0 1.93352
1 1.5907
2 1.67057
3 1.42895
4 1.24172
5 1.67319
6 1.61565
7 1.5495
8 1.54483
9 1.52715
10 1.50271
11 1.80859
12 1.52774
13 1.41686
14 1.48128
15 0.655648
16 -1.49856
17 -1.32993
18 -1.42175
19 -1.40334
20 -1.84559
21 -1.60968
22 -1.42493
23 -0.935483
24 -1.4664
25 -1.12607
26 -1.76734
27 -1.11763
28 -1.12814
29 -1.24538
30 -1.38266
31 -1.46892
32 -1.55345
33 -0.895279
34 -1.40985
35 -1.62544
36 -1.15615
37 1.3193
38 1.42361
39 1.38392
40 1.42415
41 1.41982
42 -0.582569
43 -1.41981
44 -1.75069
45 -1.54017
46 -1.36983
47 -1.05397
48 -1.24223
49 -1.45297
50 -1.21376
51 -1.57679
52 -1.3752
53 -1.40941
54 -0.776875
55 -0.115266
56 1.2984
57 1.27749
58 1.32248
59 1.52949
60 1.48808
61 1.55881
62 1.52106
63 1.65236
64 1.335
65 1.6164
66 1.60385
67 1.27343
68 1.08416
69 1.25925
70 0.911601
71 1.1851
72 1.55543
73 1.51626
74 1.32397
75 0.862357
76 0.894734
77 1.47327
78 1.42448
79 1.56878
80 1.75557
81 1.2015
82 1.40256
83 1.5323
84 1.52198
85 1.34566
86 1.55933
87 1.16937
88 1.0136
89 1.27227
90 -0.317481
91 -0.568075
92 1.23036
93 1.09719
94 2.07778
95 1.09285
96 1.61043
97 1.53856
98 1.28933
99 1.57262
