0 -2.18884
1 -1.89066
2 -1.96924
3 -1.33709
4 1.43297
5 2.01491
6 1.9558
7 2.06251
8 2.14208
9 1.85146
10 1.72985
11 1.96608
12 1.95764
13 1.80769
14 2.00342
15 2.0888
16 1.88897
17 1.7966
18 1.91934
19 2.04563
20 1.98376
21 2.17775
22 2.14405
23 2.12951
24 1.6587
25 -1.95396
26 -1.92799
27 -2.04757
28 -2.19956
29 -1.9665
30 -1.86
31 -2.14894
32 -1.84524
33 -1.71738
34 -1.73076
35 -2.2129
36 -2.02273
37 -2.19085
38 -2.02371
39 -1.9969
40 1.64787
41 2.12153
42 2.02532
43 2.27193
44 1.88551
45 2.40219
46 1.99687
47 -2.27873
48 -1.90502
49 -2.18881
50 -1.98875
51 -1.6144
52 -1.86021
53 -2.01643
54 -2.07737
55 -1.91343
56 -1.70426
57 -1.70371
58 1.82075
59 2.12187
60 1.88792
61 1.65133
62 2.00782
63 1.89394
64 1.72898
65 2.11166
66 1.9026
67 1.84219
68 1.90985
69 1.49577
70 -1.9186
71 -2.0443
72 -1.59886
73 2.33425
74 2.19351
75 2.07595
76 1.8391
77 2.03328
78 2.17115
79 -1.72996
80 -1.96433
81 -1.64969
82 -2.06644
83 -1.75686
84 -2.02986
85 -2.11333
86 -2.05349
87 -2.19622
88 -1.99145
89 -1.68757
90 1.95676
91 1.92
92 1.9181
93 -1.97882
94 -1.94677
95 2.05573
96 1.75813
97 -1.93583
98 -1.5716
99 -2.32755
