0 0.988144
1 0.0961461
2 0.327485
3 0.499122
4 1.16627
5 -0.872478
6 -1.32407
7 -1.00079
8 0.531122
9 0.457461
10 -0.97983
11 -0.623238
12 0.470572
13 0.661099
14 1.123
15 0.953269
16 -0.830979
17 -0.702186
18 -0.705832
19 -1.0452
20 0.894099
21 -0.0260819
22 0.544766
23 -0.95617
24 -0.477395
25 -0.453301
26 0.777599
27 -0.267635
28 -1.19618
29 -0.66862
30 1.19947
31 1.03212
32 0.0841323
33 -0.983417
34 0.0573145
35 0.906918
36 0.789042
37 0.547511
38 -0.659235
39 -0.61757
40 0.579335
41 0.876447
42 0.691256
43 -0.204166
44 1.36037
45 1.02898
46 0.829436
47 0.345913
48 -0.278588
49 0.676789
50 0.59125
51 1.30046
52 1.00496
53 0.792786
54 -0.869645
55 -0.770041
56 -0.99688
57 -1.02389
58 -0.973146
59 -0.989073
60 -0.696279
61 -0.811864
62 -1.09763
63 -0.663904
64 -0.390427
65 -1.45981
66 -1.37693
67 -0.336959
68 -1.12019
69 -1.16631
70 -0.825561
71 -1.06624
72 -0.769019
73 -1.16142
74 -0.367351
75 0.106269
76 0.735857
77 -0.246077
78 -0.730845
79 -0.747425
80 -0.774741
81 -0.747655
82 -1.06899
83 -1.04745
84 -0.775454
85 -0.542011
86 -0.810051
87 -0.55354
88 0.82685
89 -0.0925961
90 0.178675
91 0.120153
92 -0.43863
93 0.802483
94 1.20809
95 0.576585
96 0.571616
97 0.802253
98 1.15252
99 -0.31723
