-3.96 0 0
-3.88 0 0
-3.8 0 0
-3.72 0 0
-3.64 0 0
-3.56 0 0
-3.48 0 0
-3.4 0 0
-3.32 0 0
-3.24 0 0
-3.16 0 0
-3.08 0 0
-3 0 0
-2.92 0 0
-2.84 0 0
-2.76 0 0
-2.68 3.5e-05 1.32272e-05
-2.6 0.000425 4.60202e-05
-2.52 0.00357 0.00013413
-2.44 0.01935 0.000309559
-2.36 0.077965 0.000623578
-2.28 0.22751 0.00105131
-2.2 0.49464 0.00151715
-2.12 0.82491 0.00190882
-2.04 1.07346 0.00213745
-1.96 1.1303 0.00217871
-1.88 0.98931 0.00206554
-1.8 0.732515 0.00182704
-1.72 0.47037 0.00146888
-1.64 0.26765 0.00113128
-1.56 0.13977 0.000825531
-1.48 0.06739 0.000579532
-1.4 0.03006 0.000385502
-1.32 0.013705 0.000261753
-1.24 0.00574 0.000168027
-1.16 0.00222 0.000104897
-1.08 0.00099 7.00785e-05
-1 0.000415 4.54774e-05
-0.92 0.000165 2.87044e-05
-0.84 8.5e-05 2.06089e-05
-0.76 5e-05 1.58085e-05
-0.68 4e-05 1.41402e-05
-0.6 3.5e-05 1.32272e-05
-0.52 5e-06 5e-06
-0.44 0 0
-0.36 5e-06 5e-06
-0.28 0 0
-0.2 5e-06 5e-06
-0.12 0 0
-0.04 0 0
0.04 0 0
0.12 0 0
0.2 0 0
0.28 5e-06 5e-06
0.36 0 0
0.44 1e-05 7.07093e-06
0.52 1e-05 7.07093e-06
0.6 5e-06 5e-06
0.68 2.5e-05 1.11794e-05
0.76 4.5e-05 1.49976e-05
0.84 7e-05 1.87034e-05
0.92 0.00021 3.23771e-05
1 0.00049 4.94014e-05
1.08 0.00108 7.35089e-05
1.16 0.002385 0.000109763
1.24 0.00563 0.000167431
1.32 0.012995 0.000255094
1.4 0.02904 0.00037858
1.48 0.0634 0.000560116
1.56 0.1309 0.000798832
1.64 0.24957 0.00109738
1.72 0.43107 0.00141555
1.8 0.667435 0.00173013
1.88 0.89309 0.00195751
1.96 1.01231 0.00206854
2.04 0.9642 0.00201051
2.12 0.73245 0.00180547
2.2 0.43997 0.00143169
2.28 0.201895 0.000993529
2.36 0.068905 0.000577947
2.44 0.016845 0.000288406
2.52 0.00289 0.000121105
2.6 0.00036 4.23661e-05
2.68 2e-05 9.9994e-06
2.76 5e-06 5e-06
2.84 0 0
2.92 0 0
3 0 0
3.08 0 0
3.16 0 0
3.24 0 0
3.32 0 0
3.4 0 0
3.48 0 0
3.56 0 0
3.64 0 0
3.72 0 0
3.8 0 0
3.88 0 0
3.96 0 0
