0 -2.3079
1 -1.82924
2 -1.94698
3 -0.882801
4 1.08097
5 2.00366
6 1.93421
7 2.0879
8 2.22586
9 1.77012
10 1.54221
11 1.93624
12 1.90073
13 1.59762
14 2.00415
15 2.13854
16 1.82831
17 1.68134
18 1.83919
19 2.06703
20 1.9777
21 2.22727
22 2.17448
23 2.20787
24 1.51166
25 -2.00919
26 -1.86702
27 -2.07733
28 -2.33678
29 -1.95391
30 -1.74632
31 -2.23697
32 -1.71602
33 -1.46288
34 -1.57674
35 -2.33286
36 -2.04279
37 -2.30654
38 -2.0467
39 -2.0963
40 1.44468
41 2.19712
42 2.04405
43 2.42532
44 1.83141
45 2.58166
46 2.07615
47 -2.48061
48 -1.80818
49 -2.25813
50 -1.98458
51 -1.39789
52 -1.78277
53 -2.02061
54 -2.12414
55 -1.84314
56 -1.39735
57 -1.56738
58 1.7872
59 2.19503
60 1.80979
61 1.27058
62 2.01261
63 1.83466
64 1.53923
65 2.17027
66 1.77676
67 1.74986
68 1.80973
69 1.1631
70 -1.95024
71 -2.06222
72 -1.39196
73 2.65045
74 2.32967
75 2.11943
76 1.74599
77 2.04974
78 2.40534
79 -1.60532
80 -1.91204
81 -1.36163
82 -2.10167
83 -1.55619
84 -2.02334
85 -2.1791
86 -2.08705
87 -2.30855
88 -1.98573
89 -1.5445
90 2.02087
91 1.84447
92 1.95285
93 -2.05114
94 -1.99235
95 2.16491
96 1.69324
97 -1.92065
98 -1.21996
99 -2.50938
