-3.96 0 0
-3.88 0 0
-3.8 0 0
-3.72 0 0
-3.64 0 0
-3.56 0 0
-3.48 0 0
-3.4 0 0
-3.32 0 0
-3.24 0 0
-3.16 0 0
-3.08 0 0
-3 0 0
-2.92 0 0
-2.84 0 0
-2.76 0 0
-2.68 0 0
-2.6 0 0
-2.52 0 0
-2.44 0 0
-2.36 0 0
-2.28 1.5e-05 8.65991e-06
-2.2 0.000125 2.4988e-05
-2.12 0.00099 7.07884e-05
-2.04 0.005195 0.000160301
-1.96 0.019835 0.000314391
-1.88 0.05929 0.000563206
-1.8 0.14523 0.000915758
-1.72 0.287445 0.00136959
-1.64 0.46639 0.00182301
-1.56 0.651735 0.00227903
-1.48 0.783235 0.00260117
-1.4 0.840665 0.00269759
-1.32 0.796585 0.00258909
-1.24 0.69998 0.00232626
-1.16 0.56702 0.00203235
-1.08 0.43054 0.00167907
-1 0.31374 0.00137607
-0.92 0.217865 0.00111518
-0.84 0.151475 0.000913248
-0.76 0.10382 0.0007447
-0.68 0.07096 0.000611394
-0.6 0.049785 0.00050482
-0.52 0.03514 0.00042245
-0.44 0.025685 0.000362755
-0.36 0.01985 0.000316533
-0.28 0.016025 0.000282588
-0.2 0.01293 0.000253506
-0.12 0.01151 0.000240423
-0.04 0.01072 0.000232068
0.04 0.01086 0.000233526
0.12 0.01112 0.000236021
0.2 0.012505 0.000248842
0.28 0.01423 0.000265901
0.36 0.01863 0.000304583
0.44 0.023865 0.000347992
0.52 0.031645 0.000402461
0.6 0.04312 0.000468599
0.68 0.06162 0.000562523
0.76 0.08979 0.000692914
0.84 0.13004 0.000851477
0.92 0.18784 0.00104551
1 0.26468 0.00128214
1.08 0.36266 0.00158465
1.16 0.473935 0.0019035
1.24 0.583845 0.00223454
1.32 0.66981 0.00246932
1.4 0.700845 0.00259032
1.48 0.65706 0.00248344
1.56 0.543725 0.00218545
1.64 0.38808 0.00174159
1.72 0.23574 0.00126666
1.8 0.11999 0.000845029
1.88 0.04956 0.000522267
1.96 0.016135 0.000289076
2.04 0.003965 0.000142292
2.12 0.000795 6.2848e-05
2.2 0.00011 2.34422e-05
2.28 2e-05 9.9994e-06
2.36 0 0
2.44 0 0
2.52 0 0
2.6 0 0
2.68 0 0
2.76 0 0
2.84 0 0
2.92 0 0
3 0 0
3.08 0 0
3.16 0 0
3.24 0 0
3.32 0 0
3.4 0 0
3.48 0 0
3.56 0 0
3.64 0 0
3.72 0 0
3.8 0 0
3.88 0 0
3.96 0 0
