0 0.0949569
1 0.55781
2 0.413991
3 0.885917
4 -0.403525
5 1.06584
6 0.510061
7 1.3897
8 0.653071
9 -1.10955
10 -0.431308
11 0.306833
12 0.674824
13 1.04843
14 0.454059
15 0.139738
16 -1.02353
17 -1.25197
18 -0.442138
19 -0.94945
20 0.984792
21 -1.26523
22 0.733969
23 0.797175
24 -0.63038
25 0.418348
26 0.364665
27 0.375845
28 -0.666921
29 0.27147
30 0.7218
31 0.467172
32 0.329717
33 0.260047
34 0.0970581
35 -0.781295
36 -0.600182
37 -1.51529
38 -1.32684
39 -1.0003
40 -1.16624
41 0.269066
42 -0.153551
43 1.1209
44 1.46894
45 1.03174
46 -0.182734
47 -0.648855
48 -1.02133
49 -0.591998
50 0.28754
51 1.39477
52 0.826719
53 1.04926
54 0.618217
55 0.455974
56 -0.593348
57 -0.274044
58 -0.920169
59 -1.0274
60 0.302747
61 0.163891
62 -1.27977
63 -1.30439
64 -0.214776
65 -0.564194
66 1.17374
67 -0.458392
68 -0.64577
69 -0.580378
70 -1.23443
71 -0.370473
72 1.30197
73 0.604133
74 1.10047
75 -0.763684
76 -1.08236
77 -0.527409
78 0.463794
79 -0.062387
80 0.0313598
81 0.619658
82 1.0772
83 0.360159
84 -0.767634
85 -1.37417
86 -1.38691
87 -0.889743
88 -0.118892
89 1.34855
90 0.785051
91 0.821764
92 1.08949
93 -0.666066
94 -0.570579
95 -0.160133
96 -1.1494
97 0.880134
98 1.1457
99 0.699387
