-3.96 0 0
-3.88 0 0
-3.8 0 0
-3.72 0 0
-3.64 0 0
-3.56 0 0
-3.48 0 0
-3.4 0 0
-3.32 0 0
-3.24 0 0
-3.16 0 0
-3.08 0 0
-3 0 0
-2.92 0 0
-2.84 0 0
-2.76 0 0
-2.68 0 0
-2.6 0 0
-2.52 5e-06 5e-06
-2.44 6.5e-05 1.80234e-05
-2.36 0.000665 5.75104e-05
-2.28 0.00406 0.000142448
-2.2 0.016325 0.000288822
-2.12 0.05668 0.000536709
-2.04 0.14229 0.000851746
-1.96 0.27861 0.00120456
-1.88 0.439965 0.00150423
-1.8 0.57057 0.0017265
-1.72 0.61409 0.001797
-1.64 0.56848 0.0017122
-1.56 0.455875 0.00154314
-1.48 0.327855 0.00129653
-1.4 0.212615 0.00103637
-1.32 0.12747 0.000800457
-1.24 0.071505 0.000596255
-1.16 0.03799 0.000433449
-1.08 0.02045 0.000320275
-1 0.010325 0.000226192
-0.92 0.005235 0.000161338
-0.84 0.002985 0.000121939
-0.76 0.00172 9.20978e-05
-0.68 0.00089 6.68468e-05
-0.6 0.000435 4.65566e-05
-0.52 0.000295 3.83612e-05
-0.44 0.00022 3.31377e-05
-0.36 0.000145 2.69107e-05
-0.28 9.5e-05 2.17866e-05
-0.2 0.0001 2.23522e-05
-0.12 7.5e-05 1.93595e-05
-0.04 7.5e-05 1.93595e-05
0.04 0.00011 2.34422e-05
0.12 5.5e-05 1.65798e-05
0.2 8.5e-05 2.06089e-05
0.28 0.00011 2.34422e-05
0.36 0.000165 2.87044e-05
0.44 0.000245 3.49664e-05
0.52 0.000415 4.54774e-05
0.6 0.000705 5.9626e-05
0.68 0.001345 8.15653e-05
0.76 0.00242 0.000110074
0.84 0.00505 0.000159627
0.92 0.00932 0.000215702
1 0.018845 0.000306877
1.08 0.03691 0.000428093
1.16 0.07577 0.000611777
1.24 0.14358 0.000854822
1.32 0.25812 0.00113244
1.4 0.440405 0.00145978
1.48 0.69009 0.00181994
1.56 0.972435 0.00214609
1.64 1.22462 0.00239342
1.72 1.33382 0.00251371
1.8 1.24651 0.00243655
1.88 0.96992 0.00216089
1.96 0.618205 0.0017566
2.04 0.31163 0.00124715
2.12 0.12387 0.00078659
2.2 0.03725 0.000433076
2.28 0.00842 0.000204856
2.36 0.0013 8.0515e-05
2.44 0.00012 2.44836e-05
2.52 5e-06 5e-06
2.6 0 0
2.68 0 0
2.76 0 0
2.84 0 0
2.92 0 0
3 0 0
3.08 0 0
3.16 0 0
3.24 0 0
3.32 0 0
3.4 0 0
3.48 0 0
3.56 0 0
3.64 0 0
3.72 0 0
3.8 0 0
3.88 0 0
3.96 0 0
